"FIFA 12 ",2011,"EA MOBILE
","ANDROID
IPAD
IPHONE
"
"FIFA 12 ",2011,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 2
"
"FIFA 13 ",2012,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 2
"
"FIFA 13 Ultimate Edition ",2012,"ELECTRONIC ARTS INC.
","PLAYSTATION 3
XBOX 360
"
"FIFA 14 ",2013,"ELECTRONIC ARTS INC.
","PLAYSTATION 4
XBOX ONE
"
"FIFA 14 ",2013,"ELECTRONIC ARTS INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"FIFA 2000: Major League Soccer ",1999,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS SQUARE
K.K.
THQ INC.
","GAME BOY COLOR
PLAYSTATION
WINDOWS
"
"FIFA 2001 ",2000,"ELECTRONIC ARTS INC.
","PLAYSTATION
PLAYSTATION 2
WINDOWS
"
"FIFA 2001 / Tiger Woods PGA Tour 2001 ",2001,"CANON INC.
","WINDOWS
"
"FIFA 98: Road to World Cup ",1997,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS K.K.
ELECTRONIC ARTS SQUARE
K.K.
THQ INC.
","GAME BOY
GENESIS
NINTENDO 64
PLAYSTATION
SEGA SATURN
SNES
WINDOWS
"
"FIFA 99 ",1998,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTDA.
ELECTRONIC ARTS SQUARE
K.K.
","NINTENDO 64
PLAYSTATION
WINDOWS
"
"FIFA International Soccer ",1993,"OCEAN SOFTWARE LTD.
ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTD.
ELECTRONIC ARTS VICTOR
MALIBU INTERACTIVE
TEC TOY IND?STRIA DE BRINQUEDOS S.A.
VICTOR ENTERTAINMENT INC.
","3DO
AMIGA
DOS
GAME BOY
GAME GEAR
GENESIS
SEGA CD
SEGA MASTER SYSTEM
SNES
"
"FIFA Manager 06 ",2005,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 07 ",2006,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 07: Extra Time ",2007,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 08 ",2007,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 09 ",2008,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 10 ",2009,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 11 ",2010,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 12 ",2011,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 13 ",2012,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Manager 14: Legacy Edition ",2013,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Soccer ",2005,"ELECTRONIC ARTS INC.
","PSP
"
"FIFA Soccer 06 ",2005,"ELECTRONIC ARTS DEUTSCHLAND GMBH
ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTDA.
","GAMECUBE
PLAYSTATION 2
PSP
WINDOWS
XBOX
XBOX 360
"
"FIFA Soccer 07 ",2006,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTDA.
","GAMECUBE
PLAYSTATION 2
PSP
WINDOWS
XBOX
XBOX 360
"
"FIFA Soccer 08 ",2007,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
ELECTRONIC ARTS LLC
ELECTRONIC ARTS LTDA.
","PLAYSTATION 2
PLAYSTATION 3
PSP
WII
WINDOWS
XBOX 360
"
"FIFA Soccer 09 ",2008,"ELECTRONIC ARTS INC.
","PSP
"
"FIFA Soccer 09 ",2008,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 2
PLAYSTATION 3
WINDOWS
XBOX 360
"
"FIFA Soccer 09 All-Play ",2008,"ELECTRONIC ARTS INC.
","WII
"
"FIFA Soccer 10 ",2009,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 2
PLAYSTATION 3
WINDOWS
XBOX 360
"
"FIFA Soccer 10 ",2009,"ELECTRONIC ARTS INC.
","NINTENDO DS
"
"FIFA Soccer 11 ",2010,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","WII
"
"FIFA Soccer 11 ",2010,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Soccer 11 ",2010,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 3
XBOX 360
"
"FIFA Soccer 12 ",2011,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","MACINTOSH
PLAYSTATION 3
WINDOWS
XBOX 360
"
"FIFA Soccer 13 ",2012,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 3
WINDOWS
XBOX 360
"
"FIFA Soccer 13 ",2012,"ELECTRONIC ARTS INC.
","WII
"
"FIFA Soccer 2002 ",2001,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTDA.
","GAMECUBE
PLAYSTATION
PLAYSTATION 2
WINDOWS
"
"FIFA Soccer 2003 ",2002,"ELECTRONIC ARTS INC.
","GAME BOY ADVANCE
GAMECUBE
PLAYSTATION
PLAYSTATION 2
WINDOWS
XBOX
"
"FIFA Soccer 2004 ",2003,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS LTDA.
","GAME BOY ADVANCE
GAMECUBE
N-GAGE
PLAYSTATION
PLAYSTATION 2
WINDOWS
XBOX
"
"FIFA Soccer 2005 ",2004,"ELECTRONIC ARTS INC.
GIZMONDO GAMES
","GAME BOY ADVANCE
GAMECUBE
GIZMONDO
N-GAGE
PLAYSTATION
PLAYSTATION 2
WINDOWS
XBOX
"
"FIFA Soccer 2005 Mobile International Edition ",2004,"ELECTRONIC ARTS INC.
","J2ME
"
"FIFA Soccer 64 ",1997,"ELECTRONIC ARTS INC.
","NINTENDO 64
"
"FIFA Soccer 95 ",1994,"ELECTRONIC ARTS INC.
","GENESIS
"
"FIFA Soccer 96 ",1995,"ELECTRONIC ARTS INC.
","DOS
GENESIS
PLAYSTATION
SEGA 32X
SEGA SATURN
SNES
"
"FIFA Soccer 96 ",1995,"BLACK PEARL SOFTWARE
THQ INC.
","GAME BOY
GAME GEAR
"
"FIFA Soccer 97 ",1996,"ELECTRONIC ARTS INC.
TEC TOY IND?STRIA DE BRINQUEDOS S.A.
","DOS
GENESIS
PLAYSTATION
SEGA SATURN
SNES
WINDOWS
"
"FIFA Soccer '97 ",1996,"BLACK PEARL SOFTWARE
","GAME BOY
"
"FIFA Soccer Manager ",1997,"ELECTRONIC ARTS INC.
","WINDOWS
"
"FIFA Street ",2005,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS K.K.
","GAMECUBE
PLAYSTATION 2
XBOX
"
"FIFA Street 2 ",2006,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
ELECTRONIC ARTS K.K.
","GAMECUBE
PLAYSTATION 2
PSP
XBOX
"
"FIFA Street 3 ",2008,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 3
XBOX 360
"
"FIFA Street 3 ",2008,"ELECTRONIC ARTS INC.
","NINTENDO DS
"
"FIFA World Cup: Germany 2006 ",2006,"ELECTRONIC ARTS CANADA
ELECTRONIC ARTS INC.
ELECTRONIC ARTS K.K.
","GAMECUBE
PLAYSTATION 2
PSP
WINDOWS
XBOX
XBOX 360
"
"F.I.F.O. ",2003,"EYE ONE AS
","BROWSER
"
"Fifteen ",1979,"CODE WORKS
THE
","COMMODORE PET/CBM
"
"The Fifth Disciple ",2002,"1C COMPANY
CENEGA PUBLISHING
S.R.O.
NAPOLEON GAMES
","WINDOWS
"
"The Fifth Element ",1998,"ACTIVISION INC.
HUDSON SOFT COMPANY LTD.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
UBI SOFT ENTERTAINMENT SOFTWARE
UBISOFT ENTERTAINMENT SA
","PLAYSTATION
WINDOWS
"
"The Fifth Quadrant ",1987,"BUBBLE BUS SOFTWARE
","AMSTRAD CPC
COMMODORE 64
ZX SPECTRUM
"
"Fightbox ",2004,"BBC WORLDWIDE LTD.
NOVIY DISK
","PLAYSTATION 2
WINDOWS
"
"Fight Club ",2004,"SIERRA ENTERTAINMENT INC.
VIVENDI UNIVERSAL GAMES INC.
","PLAYSTATION 2
XBOX
"
"Fighter ",1995,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Fighter Ace 3.5 ",2002,"JALECO ENTERTAINMENT INC.
","WINDOWS
"
"Fighter Bomber: Advanced Mission Disc ",1990,"ACTIVISION [UK] LIMITED
","AMIGA
ATARI ST
DOS
"
"The Fighter Collection Vol. I ",2012,"KOCH MEDIA GMBH
","WINDOWS
"
"Fighter Command: The Battle of Britain ",1983,"STRATEGIC SIMULATIONS INC.
","APPLE II
COMMODORE 64
"
"Fighter Destiny 2 ",1999,"IMAGINEER CO. LTD.
SOUTHPEAK INTERACTIVE
LLC
","NINTENDO 64
"
"Fighter Duel ",1995,"DICE MULTI MEDIA EUROPE B.V.
HUB NIEUWE MEDIA
PHILIPS INTERACTIVE MEDIA INC.
","DOS
"
"Fighter Duel: Special Edition ",1996,"INFOGRAMES MULTIMEDIA SA
","DOS
"
"Fighter Maker ",1999,"AGETEC INC.
","PLAYSTATION
"
"Fighter Pilot ",1998,"ELECTRONIC ARTS INC.
","WINDOWS
"
"Fighter Pilot ",1983,"DIGITAL INTEGRATION LTD.
MICROPARADISE SOFTWARE
","AMSTRAD CPC
ATARI 8-BIT
COMMODORE 64
ZX SPECTRUM
"
"Fighter Pilot 2 ",2008,"ABACUS SOFTWARE INC.
","WINDOWS
"
"Fighter Pilot Evolved ",2006,"IN-FUSIO
","EXEN
"
"Fighters Destiny ",1998,"OCEAN SOFTWARE LTD.
IMAGINEER CO. LTD.
OCEAN OF AMERICA INC.
","NINTENDO 64
"
"Fighter's Fury ",1998,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Fighter's History ",1993,"DATA EAST CORPORATION
","ARCADE
SNES
"
"Fighter's History Dynamite ",1994,"D4 ENTERPRISE INC.
DATA EAST CORPORATION
G-MODE CO. LTD.
SNK OF AMERICA
","ARCADE
NEO GEO
NEO GEO CD
SEGA SATURN
WII
ZEEBO
"
"Fighters Megamix ",1996,"SEGA ENTERPRISES LTD.
SEGA OF AMERICA INC.
TEC TOY IND?STRIA DE BRINQUEDOS S.A.
TIGER ELECTRONICS LTD
","GAME.COM
SEGA SATURN
"
"Fighter Squadron: The Screamin' Demons over Europe ",1999,"ACTIVISION INC.
","WINDOWS
"
"Fighters Uncaged ",2010,"UBISOFT INC.
","XBOX 360
"
"Fighter Wing ",1995,"MERIT STUDIOS INC.
","DOS
"
"Fight for Life ",1996,"ATARI CORPORATION
","JAGUAR
"
"Fightin' Forties: Worlds of War ",1995,"MICROPROSE LTD.
","DOS
"
"Fighting Angels ",2004,"D3PUBLISHER INC.
","PLAYSTATION 2
"
"Fighting Fantasy Book 1: The Warlock of Firetop Mountain ",2004,"PROPORTA
","PALM OS
"
"Fighting Fantasy: Citadel of Chaos ",2010,"BIG BLUE BUBBLE INC.
","IPAD
IPHONE
"
"Fighting Fantasy: City of Thieves ",2010,"BIG BLUE BUBBLE INC.
","IPAD
IPHONE
"
"Fighting Fantasy: Creature of Havoc ",2010,"BIG BLUE BUBBLE INC.
","IPHONE
"
"Fighting Fantasy: Deathtrap Dungeon ",2010,"BIG BLUE BUBBLE INC.
","IPAD
IPHONE
"
"Fighting Fantasy Picture Puzzle ",2006,"UNKNOWN PUBLISHER{S}
","BROWSER
"
"Fighting Fantasy Sliding Puzzle ",2006,"UNKNOWN PUBLISHER{S}
","BROWSER
"
"Fighting Fantasy: The Warlock of Firetop Mountain ",2010,"BIG BLUE BUBBLE INC.
","IPAD
IPHONE
"
"Fighting Fantasy: The Warlock of Firetop Mountain ",2009,"ASPYR MEDIA INC.
","NINTENDO DS
"
"Fighting Force ",1997,"CRAVE ENTERTAINMENT INC.
EIDOS INTERACTIVE INC.
EIDOS INC.
ELECTRONIC ARTS K.K.
SQUARE ENIX LTD.
","NINTENDO 64
PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
WINDOWS
"
"Fighting Force 2 ",1999,"EIDOS INTERACTIVE INC.
EIDOS INTERACTIVE LTD.
EIDOS SARL
SQUARE ENIX LTD.
","DREAMCAST
PLAYSTATION
PS VITA
"
"Fighting For Rome ",1991,"IMPRESSIONS
IMPRESSIONS GAMES
MERIT SOFTWARE
","AMIGA
ATARI ST
DOS
"
"Fighting Fury ",2000,"MIDAS INTERACTIVE ENTERTAINMENT LTD.
TOMY
","PLAYSTATION 2
"
"Fighting Legends Online ",2001,"MAXIMUM CHARISMA STUDIOS
","WINDOWS
"
"Fighting Masters ",1991,"AMERICAN TRECO CORPORATION
TRECO
","GENESIS
"
"Fighting Road ",1988,"TOEI ANIMATION CO. LTD.
","NES
"
"Fighting Sail ",1989,"UNKNOWN PUBLISHER{S}
","ATARI ST
"
"Fighting Soccer ",1988,"ACTIVISION [UK] LIMITED
ACTIVISION INC.
SNK CORPORATION
","AMIGA
AMSTRAD CPC
ARCADE
ATARI ST
COMMODORE 64
ZX SPECTRUM
"
"Fighting Steel: World War II Surface Combat 1939-1942 ",1999,"STRATEGIC SIMULATIONS INC.
","WINDOWS
"
"Fighting Vipers ",1995,"SEGA ENTERPRISES LTD.
SEGA OF AMERICA INC.
","ARCADE
SEGA SATURN
"
"Fighting Vipers 2 ",1998,"SEGA ENTERPRISES LTD.
SEGA CORPORATION
","ARCADE
DREAMCAST
"
"Fighting Warrior ",1985,"MELBOURNE HOUSE
MELBOURNE HOUSE
","AMSTRAD CPC
COMMODORE 16
PLUS/4
COMMODORE 64
ZX SPECTRUM
"
"Fightin' Spirit ",1996,"NEO SOFTWARE PRODUKTIONS GMBH
","AMIGA
AMIGA CD32
"
"Fight Night ",1985,"AACKOSOFT INTERNATIONAL B.V.
ACCOLADE INC.
ATARI CORPORATION
U.S. GOLD LTD.
","APPLE II
ATARI 7800
ATARI 8-BIT
COMMODORE 64
"
"Fight Night 2004 ",2004,"ELECTRONIC ARTS INC.
","PLAYSTATION 2
XBOX
"
"Fight Night Champion ",2011,"AK TRONIC SOFTWARE & SERVICES GMBH
ELECTRONIC ARTS INC.
","PLAYSTATION 3
XBOX 360
"
"Fight Night Champion ",2011,"EA MOBILE
","IPHONE
"
"Fight Night Round 2 ",2005,"ELECTRONIC ARTS INC.
ELECTRONIC ARTS K.K.
","GAMECUBE
PLAYSTATION 2
XBOX
"
"Fight Night Round 3 ",2006,"ELECTRONIC ARTS INC.
","PLAYSTATION 2
PLAYSTATION 3
XBOX
XBOX 360
"
"Fight Night Round 3 ",2006,"ELECTRONIC ARTS INC.
","PSP
"
"Fight Night: Round 4 ",2009,"ELECTRONIC ARTS INC.
","PLAYSTATION 3
XBOX 360
"
"Fight'N'Jokes ",1997,"HALIFAX S.R.L.
","DOS
"
"The Fight of the Sumo-Hoppers ",1996,"UNKNOWN PUBLISHER{S}
","DOS
"
"Figures of Happiness ",2005,"G-COLLECTIONS
","WINDOWS
"
"Figure: Ubawareta Hokago ",1995,"SILKY'S
","PC-98
"
"Fila Decathlon ",2002,"THQ INTERNATIONAL LTD.
","GAME BOY ADVANCE
"
"Fila World Tour Tennis ",2002,"THQ INTERNATIONAL LTD.
","WINDOWS
XBOX
"
"File ",1994,"MAY-BE SOFT
","PC-98
"
"FileKiller ",2011,"UNKNOWN PUBLISHER{S}
","WINDOWS
"
"Filler ",1990,"GAMOS LTD.
","DOS
"
"The Filmmaker ",2010,"UNIMATRIX PRODUCTIONS
","WINDOWS
"
"Filsnown: Hikari to Toki ",1995,"LEAF
","PC-98
"
"Fimbles: Fimbling Fun! ",2003,"BBC WORLDWIDE LTD.
","WINDOWS
"
"FIM Speedway Grand Prix 3 ",2008,"1C COMPANY
RONDOMEDIA MARKETING & VERTRIEBS GMBH
","WINDOWS
"
"Final Approach ",1982,"APOLLO INC.
","ATARI 2600
"
"Final Assault ",1987,"INFOGRAMES EUROPE SA
EPYX INC.
ERBE SOFTWARE
S.A.
U.S. GOLD LTD.
","AMIGA
AMSTRAD CPC
APPLE IIGS
ATARI ST
COMMODORE 64
DOS
ZX SPECTRUM
"
"The Final Battle ",1990,"MIRRORSOFT LTD.
PERSONAL SOFTWARE SERVICES
","AMIGA
ATARI ST
DOS
"
"Final Blaster ",1990,"NAMCO LIMITED
","TURBOGRAFX-16
"
"Final Blow ",1989,"SEGA OF AMERICA INC.
STORM
TAITO CORPORATION
VING CO. LTD.
","AMIGA
ARCADE
ATARI ST
COMMODORE 64
FM TOWNS
GENESIS
"
"The Final Chesscard ",1989,"ADVANCED SOFTWARE COMPANY TASC BV
THE
","COMMODORE 64
"
"Final Combat ",1992,"WATARA
","SUPERVISION
"
"Final Command ",1989,"UBI SOFT ENTERTAINMENT SOFTWARE
","AMIGA
ATARI ST
"
"The Final Conflict ",1990,"IMPRESSIONS
MERIT SOFTWARE
","AMIGA
ATARI ST
DOS
"
"Final Countdown ",1990,"DEMONWARE SOFTWAREHAUS GMBH
","AMIGA
"
"The Final Crusade of Kroz ",1990,"APOGEE SOFTWARE LTD.
","DOS
"
"Final Demand: The Challenge ",1999,"UNITED SOFTWARE ENTERTAINMENT AG
","WINDOWS
"
"Final DOOM ",1996,"GT INTERACTIVE SOFTWARE CORP.
ID SOFTWARE INC.
","DOS
MACINTOSH
WINDOWS
"
"Final DOOM ",1996,"ATARI INC.
MIDWAY HOME ENTERTAINMENT INC.
SOFTBANK CORP.
","PLAYSTATION
"
"Final Duel 2: Deathmatch arena ",2002,"FRACTILE GAMES
","WINDOWS
"
"Finale ",1990,"ELITE SOFTWARE
","AMIGA
ATARI ST
"
"Final Fantasy ",2000,"BANDAI CO. LTD.
SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
","PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
WONDERSWAN COLOR
"
"Final Fantasy ",1987,"MICRO CABIN CORP.
NAMCO NETWORKS AMERICA INC.
NINTENDO OF AMERICA INC.
SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
J2ME
MSX
NES
NINTENDO 3DS
WII
"
"Final Fantasy ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","ANDROID
IPHONE
PSP
WINDOWS PHONE
"
"Final Fantasy 25th Anniversary Digital Collection ",2013,"SQUARE ENIX CO. LTD.
","PLAYSTATION 3
PSP
PS VITA
"
"Final Fantasy 25th Anniversary Ultimate Box ",2012,"SQUARE ENIX CO. LTD.
","PLAYSTATION
PLAYSTATION 2
PLAYSTATION 3
PSP
"
"Final Fantasy Adventure ",1991,"SQUARE CO. LTD.
SQUARE SOFT INC.
SUN CORPORATION
","GAME BOY
"
"Final Fantasy Anthology ",1999,"SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SQUARE ELECTRONIC ARTS L.L.C.
SQUARE ENIX U.S.A. INC.
","PLAYSTATION
"
"Final Fantasy Anthology: European Edition ",2002,"SONY COMPUTER ENTERTAINMENT EUROPE LTD.
","PLAYSTATION
"
"Final Fantasy Chronicles ",2001,"SQUARE ELECTRONIC ARTS L.L.C.
SQUARE ENIX U.S.A. INC.
","PLAYSTATION
"
"Final Fantasy Collection ",1999,"SQUARE CO. LTD.
","PLAYSTATION
"
"Final Fantasy: Crystal Chronicles ",2003,"NINTENDO CO. LTD.
NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
","GAMECUBE
"
"Final Fantasy: Crystal Chronicles - Echoes of Time ",2009,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","NINTENDO DS
WII
"
"Final Fantasy: Crystal Chronicles - My Life as a King ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","WII
"
"Final Fantasy: Crystal Chronicles - Ring of Fates ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","NINTENDO DS
"
"Final Fantasy: Crystal Chronicles - The Crystal Bearers ",2009,"AK TRONIC SOFTWARE & SERVICES GMBH
SQUARE ENIX INC.
SQUARE ENIX LTD.
","WII
"
"Final Fantasy Dimensions ",2012,"SQUARE ENIX CO. LTD.
","ANDROID
IPAD
IPHONE
"
"Final Fantasy Fables: Chocobo's Dungeon ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","WII
"
"Final Fantasy Fables: Chocobo Tales ",2007,"SQUARE ENIX INC.
SQUARE ENIX LTD.
","NINTENDO DS
"
"Final Fantasy II ",1988,"SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
","NES
NINTENDO 3DS
WII
"
"Final Fantasy II ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","ANDROID
IPHONE
PSP
"
"Final Fantasy II ",2001,"SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
","PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
WONDERSWAN COLOR
"
"Final Fantasy II ",1991,"NINTENDO CO. LTD.
NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
SQUARE SOFT INC.
SQUARE ENIX INC.
","GAME BOY ADVANCE
PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
SNES
WII
WONDERSWAN COLOR
"
"Final Fantasy III ",1990,"SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
","NES
WII
"
"Final Fantasy III ",2006,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","ANDROID
IPAD
IPHONE
NINTENDO DS
OUYA
PSP
WINDOWS PHONE
"
"Final Fantasy III ",1994,"NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
SONY COMPUTER ENTERTAINMENT AMERICA INC.
SONY COMPUTER ENTERTAINMENT EUROPE LTD.
SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
SQUARE SOFT INC.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","ANDROID
GAME BOY ADVANCE
PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
SNES
WII
"
"Final Fantasy I?II ",1994,"SQUARE CO. LTD.
","NES
"
"Final Fantasy I & II: Dawn of Souls ",2004,"NINTENDO CO. LTD.
NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
","GAME BOY ADVANCE
"
"Final Fantasy IV ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","ANDROID
IPAD
IPHONE
NINTENDO DS
"
"Final Fantasy IV the After: Tsuki no Kikan - Shuketsu Hen: Tsuki no Inryoku ",2008,"SQUARE ENIX CO. LTD.
","BREW
DOJA
J2ME
"
"Final Fantasy IV the After: Tsuki no Kikan - Shusho Kohen: Hoshikui ",2008,"SQUARE ENIX CO. LTD.
","BREW
DOJA
J2ME
"
"Final Fantasy IV the After: Tsuki no Kikan - Shusho Zenpen: Shingetsu ",2008,"SQUARE ENIX CO. LTD.
","BREW
DOJA
J2ME
"
"Final Fantasy IV: The After Years ",2013,"SQUARE ENIX CO. LTD.
","ANDROID
IPAD
IPHONE
"
"Final Fantasy IV: The After Years ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Edge's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Edward's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Kain's Tale ",2008,"SQUARE ENIX CO. LTD.
","BREW
DOJA
J2ME
"
"Final Fantasy IV: The After Years - Palom's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Porom's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Rydia's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - The Crystals ",2009,"SQUARE ENIX INC.
","WII
"
"Final Fantasy IV: The After Years - The Lunarians' Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The After Years - Yang's Tale ",2008,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
","BREW
DOJA
J2ME
WII
"
"Final Fantasy IV: The Complete Collection ",2011,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","PSP
"
"Final Fantasy IX ",2000,"INFOGRAMES EUROPE SA
SONY COMPUTER ENTERTAINMENT INCORPORATED
SQUARE CO. LTD.
SQUARE ELECTRONIC ARTS L.L.C.
SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE EUROPE LTD.
SQUARE ENIX LTD.
","PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
"
"Final Fantasy Legend II ",1990,"SQUARE CO. LTD.
SQUARE SOFT INC.
","GAME BOY
"
"Final Fantasy Legend III ",1991,"SQUARE CO. LTD.
SQUARE SOFT INC.
","GAME BOY
"
"The Final Fantasy Legend ",1989,"SQUARE CO. LTD.
SQUARE SOFT INC.
SUN CORPORATION
","GAME BOY
WONDERSWAN COLOR
"
"Final Fantasy: Mystic Quest ",1992,"SQUARE CO. LTD.
SQUARE SOFT INC.
SQUARE ENIX LTD.
","SNES
WII
"
"Final Fantasy Origins ",2002,"SQUARE CO. LTD.
SQUARE ENIX U.S.A. INC.
SQUARE ENIX INC.
","PLAYSTATION
PLAYSTATION 3
PSP
"
"Final Fantasy Tactics ",1997,"SONY COMPUTER ENTERTAINMENT AMERICA INC.
SQUARE CO. LTD.
SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","IPAD
IPHONE
PLAYSTATION
PLAYSTATION 3
PSP
PS VITA
"
"Final Fantasy Tactics A2: Grimoire of the Rift ",2007,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","NINTENDO DS
"
"Final Fantasy Tactics Advance ",2003,"NINTENDO OF AMERICA INC.
NINTENDO OF EUROPE GMBH
SQUARE CO. LTD.
","GAME BOY ADVANCE
"
"Final Fantasy Tactics Advance Deluxe Pack ",2003,"SQUARE SOFT INC.
","GAME BOY ADVANCE
"
"Final Fantasy Tactics Square Millennium Collection ",2000,"SQUARE CO. LTD.
","PLAYSTATION
"
"Final Fantasy: The 4 Heroes of Light ",2009,"SQUARE ENIX CO. LTD.
SQUARE ENIX INC.
SQUARE ENIX LTD.
","NINTENDO DS
"
"Final Fantasy Type-0 ",2011,"SQUARE ENIX CO. LTD.
","PSP
"
"Final Fantasy Type-0 Collector's Pack ",2011,"SQUARE ENIX CO. LTD.
","PSP
"
